id,Product Name,Size,Pack,Category,Price ($),UPC
4114,Barefoot Riesling,750 ml,Single,Wine,8.46,8500001581
4115,Barefoot Rose,187 ml,Single,Wine,2.84,8500000664
4116,Barefoot Sangria,750 ml,Single,Wine,8.46,8500002505
4117,Barefoot Sangria Red,1.5 L,Single,Wine,14.51,8500002506
4118,Barefoot Sauv Blanc,1.5 L,Single,Wine,14.51,1834115102
4119,Barefoot Sauv. Blanc,187 ml,4-Pack,Wine,9.67,8500003947
4120,Barefoot Spritzer PM,187 ml,4-Pack,Wine,9.67,8500042891
4121,Barefoot Strawberry,1.5 L,Single,Wine,14.51,8500002990
4122,Barefoot Suav Blanc,750 ml,Single,Wine,8.46,1834175102
4123,Barefoot Sweet Cranberry,1.5 L,Single,Wine,14.51,8500003413
4124,Barefoot Sweet Cranberry,750 ml,Single,Wine,8.46,8500003412
4125,Barefoot Sweet Red,1.5 L,Single,Wine,14.51,8500001868
4126,Barefoot Sweet Red,187 ml,,Wine,2.84,8557306
4127,Barefoot Sweet Red,750 ml,Single,Wine,8.46,8500001849
4128,Barefoot Sweet Red,,4-Pack,Wine,8.46,8500004573
4129,Barefoot Sweet Red Single,187 ml,Single,Wine,2.84,8500000573
4130,Barefoot Sweet Rode,,,Wine,13.3,8500003127
4131,Barefoot White Zin,187 ml,4-Pack,Wine,9.67,8500004531
4132,Barefoot White Zin,750 ml,Single,Wine,8.46,1834175106
4133,Barefoot White Zin 1.50L,1.5 L,Single,Wine,14.51,1834115106
4134,Barefoot White Zin Single,187 ml,Single,Wine,2.84,8500000531
4135,Barefoot rose,750 ml,Single,Wine,8.46,8500002587
4136,Barefoot x Dry,750 ml,Single,Wine,13.3,1834175125
4137,Barolo Serralunga D'alba,750 ml,Single,Wine,76.22,8678541027
4138,Barone Fini Pino Grigio,750 ml,,Wine,15.72,3125902191
4139,Barrel Bomb Red Blend,750 ml,,Wine,20.56,609805156
4140,Bartenura Moscato,750 ml,,Wine,16.93,8775200564
4141,Bartenura Moscato Cans,12 Oz,4-Pack,Wine,18.14,8775202693
4142,Batasiolo Barolo,750 ml,Single,Wine,133.09,8678598005
4143,Batenura Sparkling Wine,,,Wine,20.56,8775200114
4144,Bean Blossom Peach,750 ml,,Wine,6.04,1258401012
4145,Beau Joie Brut,750 ml,Single,Wine,120.99,5673600200
4146,Beaujolais Nouveau,750 ml,Single,Wine,19.35,1562902800
4147,Beaujolais Nouveau,,,Wine,4.83,3125901547
4148,Bella Sera Pinot Grigio,1.5 L,,Wine,15.72,8500000424
4149,Bellissima Pinot Grigio,750 ml,,Wine,18.14,5103100493
4150,Beringer Calif Cab,,,Wine,13.3,8981954301
4151,Beringer Calif Chardonay,1.5 L,,Wine,13.3,8981954313
4152,Beringer Calif Merlot,1.5 L,,Wine,13.3,8981954317
4153,Beringer Calif Red Crush,1.5 L,,Wine,13.3,8981954819
4154,Beringer Found Cab,1.5 L,,Wine,21.77,8981910221
4155,Beringer Found Merlot,1.5 L,,Wine,21.77,8981910225
4156,Beringer Kv Reserve Cab. Sauv.,750 ml,Single,Wine,60.49,8981973262
4157,Beringer Moscato,1.5 L,,Wine,13.3,8981906724
4158,Beringer Pink Moscato,1.5 L,,Wine,13.3,8981954255
4159,Beringer Pinot Grigio,1.5 L,,Wine,13.3,8981972059
4160,Beringer Red Moscato,1.5 L,,Wine,13.3,8981954188
4161,Beringer W.Zin Moscato,1.5 L,,Wine,13.3,8981954353
4162,Beringer White Merlot 1.50,,,Wine,13.3,8981909030
4163,Beringer White Zin 1.50l,,,Wine,13.3,8981903842
4164,Black Box Cab Sau,3 L,Single,Wine,24.19,8143400003
4165,Black Box Chard,3 L,Single,Wine,24.19,8143400004
4166,Black Box Chard,500 ml,,Wine,6.04,8143400030
4167,Black Box Merlot,3 L,Single,Wine,24.19,8143400002
4168,Black Box PG,500 ml,,Wine,6.04,8143470020
4169,Black Box Pg,3 L,Single,Wine,24.19,8143400022
4170,Black Box Pinot Noir,3 L,Single,Wine,24.19,8143471001
4171,Black Box Red Blend,3 L,,Wine,24.19,8143470019
4172,Black Girl Magic Riesling,750 ml,Single,Wine,24.19,5801800704
4173,Black Girl Red Blend,750 ml,,Wine,30.24,5801800710
4174,Black Stallion Pinot Noir,750 ml,Single,Wine,24.19,8224201827
4175,Blackstone Merlot,1.5 L,,Wine,19.35,8143450017
4176,Blackstone Merlot,750 ml,,Wine,12.09,8143450015
4177,Blanc blue,750 ml,,Wine,18.14,8105499614
4178,Bogal Cabernet Sav,750 ml,,Wine,13.3,8088749396
4179,Bogal Sauv Blanc,750 ml,,Wine,13.3,8088749394
4180,Bogel Essential Red,750 ml,Single,Wine,13.3,8088749643
4181,Bogle Chardonnay,750 ml,,Wine,13.3,8088749392
4182,Bogle Chenin Blanc,750 ml,Single,Wine,13.3,8088749492
4183,Bogle Merlot,750 ml,,Wine,13.3,8088749378
4184,Bonanza Cabernet Savgnon,750 ml,,Wine,24.19,1722471020
4185,Bonterra Sau Blanc,750 ml,Single,Wine,16.93,8289606262
4186,Bordeaux 90+,750 ml,Single,Wine,13.3,1087902117
4187,Bordeaux 90+ Point Wines,750 ml,3-Pack,Wine,56.86,1564379315
4188,Bordeaux Chateaux Gold Medal Sel,750 ml,2-Pack,Wine,36.29,1564379313
4189,Bota Box Breeze Cab Sau,3 L,Single,Wine,25.4,8224201807
4190,Bota Box Breeze Cabernet - 3L,3 L,,Wine,25.4,1767200000
4191,Bota Box Breeze Pinot Grigio,3 L,Single,Wine,25.4,8224201678
4192,Bota Box Breeze Sau Blc 3L,,,Wine,25.4,8224201682
4193,Bota Box Cab - 3L,3 L,Single,Wine,25.4,8224201045
4194,Bota Box Cabermnet Sauvignon,1 L,,Wine,10.88,8224201812
4195,Bota Box Chardonay,3 L,,Wine,25.4,8224201763
4196,Bota Box Chardonnay,1 L,,Wine,10.88,8224201813
4197,Bota Box Merlot,500 ml,,Wine,6.04,8224201751
4198,Bota Box Mini Cab,500 ml,,Wine,6.04,8224201041
4199,Bota Box Pinot Grigio,1 L,,Wine,10.88,8224201814
4200,Bota Box Pinot Noir - 3L,,,Wine,25.4,8224201236
4201,Bota Box Pinto Grigio - 3L,,,Wine,25.4,8224201325
4202,Bota Box Sauignon Blanc,500 ml,Single,Wine,6.04,8224201431
4203,Bota Box Sauv Blanc 3L,,,Wine,25.4,8224201293
4204,Bota Box Zin 3 liter,,,Wine,24.19,8224201495
4205,Bota Mini Chardonnay,500 ml,,Wine,6.04,8224201101
4206,BotaBox Pinot Grigio,500 ml,,Wine,4.83,8224201331
4207,Botabox Pinot Grigio Brezz,500 ml,,Wine,6.04,8224201797
4208,Botabox Sauvignon Blanc,500 ml,Single,Wine,6.04,8224201798
4209,Bottega Prosecco,375 ml,,Wine,8.46,8678526051
4210,Brazilian Brut,750 ml,,Wine,36.29,6000108334
4211,Bread & Butter Chard,,,Wine,16.93,5083200426
4212,Bread & Butter Pinot Noir 750m,750 ml,,Wine,16.93,5083200427
4213,Brut De Peach,750 ml,,Wine,12.09,3465100158
4214,Butter Bubbles Chardnnoy,750 ml,,Wine,20.56,5370600253
4215,Butter Cabernet,750 ml,,Wine,21.77,5370600252
4216,Butter Chardonnay,750 ml,,Wine,20.56,5370600203
4217,CAPRICCIO,375 ml,,Wine,4.83,8901601972
4218,CAPRICCIO,,4-Pack,Wine,19.35,8901601973
4219,CAPRICCIO BTL,,4-Pack,Wine,19.35,8901601816
4220,CAPRICCIO PASSION,750 ml,,Wine,13.3,8901601970
4221,CARLO ROSSI,,,Wine,10.88,8500000480
4222,CARLO ROSSI BLUSH,4 L,,Wine,24.19,8521602
4223,CARLO ROSSI CAB-SAUV,,,Wine,10.88,8500000481
4224,CARLO ROSSI SANGRIA,,,Wine,6.04,8500002502
4225,CARLO ROSSIPINK SANGRIA,,,Wine,10.88,8500002628
4226,CASAMIGO BLANCO 1.75ML,,,Wine,133.09,5672400614
4227,CHALK HILL CHARD,750 ml,,Wine,24.19,8823200082
4228,CHANDON BRUT,750 ml,,Wine,24.19,8515527321
4229,CHIANTI CLASSICO,,,Wine,20.56,8678512031
4230,CHLOE PINOT NOIR,750 ml,,Wine,16.93,8130800356
4231,CINTA PROSECCO,750 ml,,Wine,12.09,6395553220
4232,CLOS MALBEC,,,Wine,18.14,7.79814E+12
4233,CLOUS.BUTTERY CHARD,750 ml,,Wine,19.35,8500003414
4234,CULITOS CAB /MERLOT 1.5ML,1.5 L,,Wine,15.72,705411202
4235,CUPCAKE LIGHT CHARD.,750 ml,,Wine,12.09,8130801164
4236,Cabo Wabo Blanco,750 ml,,Wine,54.44,2081591073
4237,Cali By Snoop Red Blend,750 ml,Single,Wine,15.72,1235401615
4238,Callia Alta Malbec 2022,750 ml,,Wine,13.3,8678575035
4239,Calvo Red Blend,750 ml,,Wine,7.25,9233900265
4240,Campo Rioja,,,Wine,16.93,4103029879
4241,Campo Veijo Cava Brut,750 ml,,Wine,18.14,5283210585
4242,Campo Viejo Rioja Rsv,750 ml,Single,Wine,16.93,5283210481
4243,Cantina Zaccagnini Pinot Grigio,750 ml,Single,Wine,20.56,8947550119
4244,Capri Menthol,,,Wine,24.19,2723929
4245,Capriccio Peach,750 ml,,Wine,13.3,8901600022
4246,Capriccio Red Blend,,4-Pack,Wine,19.35,8901600085
4247,Capriccio Rose Sangria,355 ml,4-Pack,Wine,19.35,8901600082
4248,Capriccio Sangria,375 ml,4-Pack,Wine,19.35,8901601676
4249,Capriccio white sangria,,,Wine,13.3,8901601794
4250,Capricio Rose,750 ml,,Wine,13.3,8901601792
4251,Capricio Sangria,1.5 L,Single,Wine,6.04,8901600080
4252,Capricio btl,,4-Pack,Wine,19.35,8901601812
4253,Capricio rose loose,,,Wine,4.34,8901601810
4254,Carletto Pinot Grigio,1.5 L,Single,Wine,19.35,1364500011
4255,Carlo Rossi,1.5 L,,Wine,10.88,8500000488
4256,Carlo Rossi Blueberry Sangaria 750,750 ml,,Wine,6.04,8500003234
4257,Carlo Rossi Blush 4L,,,Wine,24.19,8500000216
4258,Carlo Rossi Burg 150L,,,Wine,10.88,8500000698
4259,Carlo Rossi Burg 4L,,,Wine,24.19,8500000694
4260,Carlo Rossi Cabernet Sauv. - 4L,4 L,,Wine,24.19,8500001446
4261,Carlo Rossi Chablis 1.50l,,,Wine,10.88,8500000704
4262,Carlo Rossi Chablis 4L,,,Wine,24.19,8500000719
4263,Carlo Rossi Chianti - 4L,,,Wine,24.19,8500001023
4264,Carlo Rossi Merlot - 4L,4 L,,Wine,24.19,8500001447
4265,Carlo Rossi Paisano 150l,,,Wine,10.88,8500000722
4266,Carlo Rossi Paisano 4L,,,Wine,24.19,8500000729
4267,Carlo Rossi Pink Moscato Sang,,,Wine,6.04,8500002503
4268,Carlo Rossi Rhine,1.5 L,,Wine,10.88,8500000701
4269,Carlo Rossi Rhine 4L,,,Wine,24.19,8500000718
4270,Carlo Rossi Sangria,750 ml,,Wine,6.04,8500002501
4271,Carlo Rossi Sangria 150L,,,Wine,10.88,8500000713
4272,Carlo Rossi Sangria 4L,,,Wine,24.19,8500000716
4273,Carlo Rossi Sweet Red - 4L,,,Wine,24.19,8500000572
4274,Carlo Rossi Watermelon Sangria,1.5 L,,Wine,10.88,8500003248
4275,Carlo Rossi White Zin,1.5 L,,Wine,10.88,8500000494
4276,Carlo Rossi White Zin 4L,,,Wine,24.19,8500001448
4277,Carlo Rossui Peach Sangria 750,,,Wine,6.04,8500003235
4278,Casa Azul Blanco Tequila,750 ml,,Wine,78.64,1009579007
4279,Casa Dragones Teq Blanco,750 ml,Single,Wine,116.15,3604053273
4280,Casa Mexico Blanco,750 ml,Single,Wine,29.03,5002308400
4281,Casa Mexico Blanco`,50 ml,,Wine,2.41,5002308402
4282,Casal Garcia,750 ml,,Wine,10.88,1566600000
4283,Casal Garcia Rose,750 ml,Single,Wine,12.09,6479332830
4284,Casal Garcia Sangria,750 ml,,Wine,10.88,6479336031
4285,Casal Garcia Vinho Verde,750 ml,Single,Wine,12.09,6479320830
4286,Casal Garcia Vino Tinto,750 ml,Single,Wine,12.09,6479335130
4287,Casamigo blanco 1L,,,Wine,78.64,5672400610
4288,Casamigos Blanco,375 ml,,Wine,33.87,5672400612
4289,Cascinetta Vietti Asti,750 ml,Single,Wine,16.93,4878950013
4290,Casillero Del Diablo Red Blend,750 ml,Single,Wine,18.14,8273454042
4291,Casillero Diablo Cabernet Sauvgnon,750 ml,,Wine,13.3,8273400109
4292,Casillero Diablo Malbec,,,Wine,13.3,8273415350
4293,Casillero Diablo Merlot,,,Wine,13.3,8273431464
4294,Casino Azul Blanco,,,Wine,84.69,7.50222E+12
4295,Cast Paggio Mosc Asti,750 ml,,Wine,19.35,7615300028
4296,Castello Del Poggio Sau Blanc,750 ml,,Wine,14.51,7615300397
4297,Cavalos Douro,750 ml,,Wine,18.14,5435500068
4298,Cave De Lugny Chardonnay,750 ml,Single,Wine,29.03,3125900282
4299,Cavicchioli Lambrusco,1.5 L,,Wine,16.93,8974475946
4300,Cavit Merlot,187 ml,4-Pack,Wine,12.09,8678521137
4301,Cavit Moscato,1.5 L,,Wine,16.93,8678521242
4302,Cavit Pinot Grigio,1.5 L,,Wine,16.93,8678500003
4303,Cavit Pinot Grigio,187 ml,,Wine,3.03,8678521109
4304,Cavit Pinot Grigio,750 ml,,Wine,12.09,8678500008
4305,Cavit Pinot Grigio,,4-Pack,Wine,12.09,8678521110
4306,Cavit Pinot Noir,1.5 L,Single,Wine,16.93,8678521150
4307,Cavit Pinot Noir,187 ml,,Wine,3.03,8678521166
4308,Cavit Pinot Noir,,4-Pack,Wine,12.09,8678521180
4309,Cavit Riesling,1.5 L,Single,Wine,16.93,8678521208
4310,Caymus Cab Sauv,750 ml,Single,Wine,60.49,1722471310
4311,Caymus Suisun The Walking Fool Red Blend,750 ml,Single,Wine,36.29,1722471001
4312,Cazadores Blanco,1.75 L,Single,Wine,48.39,8048017200
4313,Cazadores Blanco,750 ml,,Wine,42.34,8048017202
4314,Cerra Anon Crianza,750 ml,,Wine,15.72,8.41142E+12
4315,Cerro Anon Rioja Reserve,,,Wine,24.19,8.41142E+12
4316,Chateau Bonesperance Merlot,750 ml,Single,Wine,12.09,1564374665
4317,Chateau Butte De Charlemagne Red,750 ml,,Wine,13.3,1564374667
4318,Chateau Chardonnay,750 ml,,Wine,42.34,8823200003
4319,Chateau Janon Bordeaux,750 ml,,Wine,12.09,1564374008
4320,Chateau La Gordonne,750 ml,Single,Wine,24.19,3.14271E+12
4321,Chateau Vieille Tour Red,750 ml,,Wine,13.3,1564367378
4322,Chaval Rose Organic,750 ml,,Wine,9.67,9540500236
4323,Chianti Banfi,750 ml,,Wine,16.93,8051640694
4324,Chloe Pinot Grigio,750 ml,,Wine,16.93,8130800333
4325,Cinta Montepulciano,750 ml,,Wine,12.09,6395553200
4326,Cinzano Spumante,,,Wine,16.93,8678590012
4327,Clos De Napa Sauvignon Blanc,750 ml,Single,Wine,19.35,609805181
4328,Clos Du Bois Chardonnay,750 ml,Single,Wine,13.3,8735651012
4329,Clos Du Bois Merlot,750 ml,,Wine,12.09,8735642112
4330,Clos Du Bois Sauv Blanc,,,Wine,19.35,8735653512
4331,Clos Du Val Cab Sau,750 ml,Single,Wine,66.54,8176104212
4332,Cloutier Brut,750 ml,,Wine,36.29,3938301048
4333,Cockburn's Fine Ruby Porto,750 ml,Single,Wine,21.77,9479912012
4334,Colori Di Giada Sangria Tropical Mango,750 ml,Single,Wine,13.3,125456210
4335,Columbia Cabernet Sauv,750 ml,,Wine,14.51,8858640184
4336,Conundrum Red Blend,750 ml,,Wine,37.5,1722476012
4337,Coppola Diam Merlot,750 ml,,Wine,21.77,3995897410
4338,Coppola Prosecco,750 ml,,Wine,16.93,8224201726
4339,Coppola Prosecco Rose,750 ml,,Wine,16.93,8224201727
4340,Coppola Sauv Blanc,,,Wine,19.06,3995803460
4341,Corazon Teq Blanco,1 L,Single,Wine,36.29,8308900407
4342,Corralejo Blanco,1 L,Single,Wine,45.97,2081593036
4343,Corralejo Blanco,750 ml,,Wine,38.71,2081593063
4344,Cortes De Cima Red Wine,750 ml,,Wine,24.19,6395563271
4345,Covalli Barolo,750 ml,,Wine,30.24,6395552257
4346,Covalli Brut,750 ml,,Wine,14.51,6395552300
4347,Covalli Prosecco X.Dry,750 ml,,Wine,14.51,6395552310
4348,Covey Run Riesling,750 ml,,Wine,13.3,8735710005
4349,Crane Lake Chard,,,Wine,6.04,8105439440
4350,Crane Lake Merlot,,,Wine,6.04,8105439447
4351,Cricova Semis Weet Cabernet Auvigon,750 ml,,Wine,13.3,4.84001E+12
4352,Crossing Sav Blanc,750 ml,,Wine,14.51,3186900001
4353,Crossings Light Wave Sauvinon Blanc,750 ml,,Wine,14.51,3186999097
4354,Culito Merlot,1.5 L,,Wine,15.72,705411021
4355,Culitos Merlot,750 ml,,Wine,9.67,705411017
4356,Culitos Moscato,1.5 L,,Wine,15.72,705411109
4357,Culitos Moscato Rose,1.5 L,,Wine,15.72,705411022
4358,Cupcake Butt. Chardonnay,750 ml,Single,Wine,15.72,8130800439
4359,Cupcake Chardonnay,750 ml,,Wine,13.3,8130859207
4360,Cupcake Citruskissed Pinot Grigio,,,Wine,13.3,8130801446
4361,Cupcake Merlot,750 ml,,Wine,13.3,8130800028
4362,Cupcake Pinot Grigio,750 ml,,Wine,13.3,8130800106
4363,Cupcake Pinot Noir,750 ml,,Wine,13.3,8130800124
4364,Cupcake Sauv Blanc,750 ml,,Wine,13.3,8130800043
4365,Cyt Frontera Merlot,750 ml,,Wine,7.25,8273431374
4366,Cyt Frontera Shiraz 1.50l,,,Wine,12.09,8273430032
4367,DP Los Cardos Malbec,750 ml,,Wine,12.09,7.79809E+12
4368,DaVinci Docg Chianti,750 ml,,Wine,15.72,8500001217
4369,Dark Horse Cab,750 ml,,Wine,10.88,8500002030
4370,Dark Horse Chard,750 ml,,Wine,10.88,8500002031
4371,Dark Horse Merlot,750 ml,,Wine,10.88,8500002287
4372,Dark Horse Pinot Grigio,750 ml,,Wine,10.88,8500002528
4373,Dashwood Sau Blanc,750 ml,,Wine,16.93,2235836010
4374,Dead Bolt Red Blend,750 ml,,Wine,12.09,5283210617
4375,Decoy Pinot Noir,750 ml,,Wine,26.61,6957601922
4376,Diablo Cabernet Sauv,750 ml,Single,Wine,16.93,8273427226
4377,Divining Rod Chard,750 ml,,Wine,20.56,8601280201
4378,Don Fulano Blanco,750 ml,Single,Wine,78.64,7.41639E+12
4379,Don Juilo Blanco,750 ml,,Wine,55.65,8807618937
4380,Don Julio Blanco,1.75 L,,Wine,108.89,7454500062
4381,Don Julio Blanco,375 ml,,Wine,31.45,7454500059
4382,Don Miguel Gascon Malbec,,,Wine,19.35,8500001614
4383,Donati Cab Sauv,750 ml,,Wine,24.19,8783300023
4384,Dos Hombres Tequila Blanco,750 ml,Single,Wine,54.44,5002054405
4385,Double Diamond,,,Wine,6.04,3519600025
4386,Dr Loosen Riesling,,,Wine,18.14,8310300001
4387,EA RED WINE,750 ml,,Wine,10.88,6395562321
4388,ESTA VINHO VERDE,750 ml,,Wine,12.09,8860301238
4389,Ecco Domani Pinot Grigio,750 ml,,Wine,14.51,8500000843
4390,Ed Hardy Red Sangria,1.5 L,Single,Wine,14.51,8860301021
4391,Ed Hardy Red Sangria,500 ml,,Wine,2.41,8860301176
4392,Ed Hardy Sangria,750 ml,,Wine,10.88,8860301006
4393,Ed Hardy White Sangria,500 ml,,Wine,2.41,8860301177
4394,El Jimador Blanco,750 ml,,Wine,30.24,4460706820
4395,El Tesoro Blanco,750 ml,,Wine,60.49,8068676040
4396,Elmo Pio Asti,750 ml,Single,Wine,12.09,8715292031
4397,Embroidery Monterey Pinot Noir,750 ml,Single,Wine,12.09,5135755624
4398,En Route Pinot Noir,750 ml,Single,Wine,84.69,9905500201
4399,Ent Wine Pinot Grigio,750 ml,,Wine,13.3,8963619113
4400,Epilog Sauv blanc / Mosc,750 ml,,Wine,12.09,8.41242E+12
4401,Epilog Temp / Merlot,750 ml,,Wine,12.09,8.41242E+12
4402,Erath Pinot Nior,750 ml,,Wine,21.77,8468700101
4403,Esk Velley Sauv Blanc,750 ml,Single,Wine,24.19,8858600469
4404,Espolan Blanco,375 ml,,Wine,22.98,6480400037
4405,Espolon Blanco,375 ml,Single,Wine,12.09,6480400079
4406,Espolon Blanco,750 ml,,Wine,39.92,2105970750
4407,Espolon Blanco 1L,,,Wine,44.76,2105970100
4408,Estancia Pinot Noir,750 ml,,Wine,18.14,8308530118
4409,FINKA ROSE WINE,750 ml,,Wine,20.56,4499613893
4410,FRANZIA STR.ROSE,3 L,,Wine,18.14,8312001275
4411,Fairbabnks Port 3L,,,Wine,21.77,8553504
4412,Fairbanks Por,750 ml,,Wine,10.88,8500000532
4413,Fairbanks Port,1.5 L,,Wine,16.93,8500000534
4414,Fairbanks Port,3 L,,Wine,30.24,8500000535
4415,Fairbanks ports,1.5 L,,Wine,16.93,8553407
4416,Ferrari Carano Pinot Grigio,750 ml,Single,Wine,18.14,4265115210
4417,Ferrari Carano Pinot Noir,750 ml,Single,Wine,39.92,4265116810
4418,Ferrari Carano Savignon Blanc,750 ml,Single,Wine,16.93,4265112310
4419,Feudi Montepulciano,750 ml,Single,Wine,12.09,3738600041
4420,Filari Montepulciano,750 ml,Single,Wine,13.3,104750097
4421,Fit Vin Sauvignon Blanc 750Ml,750 ml,,Wine,18.14,5308600803
4422,Fit Wine Hldy Gift,750 ml,2-Pack,Wine,42.34,5308600835
4423,Fit Wine Pinot Noir,750 ml,,Wine,20.56,5308600802
4424,Fit vin Pinot grigio,750 ml,,Wine,18.14,5308600807
4425,Fitwine Cab/Sauv,750 ml,,Wine,18.14,5308600800
4426,Fitwine Red Zinfandel,750 ml,Single,Wine,12.09,5308600827
4427,Flecha Azul Blanco,750 ml,Single,Wine,60.49,5001352400
4428,Flip Flop Moscato,1.5 L,,Wine,14.51,8130800224
4429,FlipFlop Chard,1.5 L,,Wine,14.51,8130800223
4430,FlipFlop Pinot Grigio - 1.5,,,Wine,14.51,8130800225
4431,Florentina Chianti,750 ml,,Wine,16.93,1564325707
4432,Floriovo,750 ml,,Wine,13.3,8676749126
4433,Fonseca Ruby Porto,,,Wine,22.98,8469230344
4434,Fonseca Twany Porto,,,Wine,22.98,8469230354
4435,Francis Coppola,375 ml,Single,Wine,13.3,3995818481
4436,Franzia Blush - 5L,,,Wine,22.98,8312010369
4437,Franzia Burgundy 5L,,,Wine,27.82,8312010239
4438,Franzia Cab 5L,,,Wine,27.82,8312010189
4439,Franzia Cabernet Savignon,5 L,,Wine,27.82,8312001125
4440,Franzia Chablis 5L,,,Wine,27.82,8312010279
4441,Franzia Chard 5L,,,Wine,27.82,8312010209
4442,Franzia Chill Red 5L,,,Wine,22.98,8312010069
4443,Franzia Crisp Wht 5L,,,Wine,22.98,8312010289
4444,Franzia Dark Red - 5L,,,Wine,27.82,8312000335
4445,Franzia Margarita 5L,5 L,Single,Wine,27.82,8312001523
4446,Franzia Merlot 5L,,,Wine,27.82,8312010019
4447,Franzia Pink Moscato - 5L,,,Wine,27.82,8312000354
4448,Franzia Pinot Grigio 5L,,,Wine,27.82,8312010039
4449,Franzia Pinot Noir,5 L,Single,Wine,27.82,8312000382
4450,Franzia Refresh White - 5L,,,Wine,22.98,8312010199
4451,Franzia Sangria 5L,,,Wine,22.98,8312010329
4452,Franzia Sau Blanc,,,Wine,27.82,8312001123
4453,Franzia Wht Zin - 5L,,,Wine,27.82,8312010319
4454,Fre Brut,750 ml,,Wine,12.09,8510527
4455,Fre Merlot No Alcohol,750 ml,,Wine,12.09,8510828
4456,Freixenet Negro Brut,750 ml,,Wine,15.72,3329300455
4457,Freixenet Pinot Grigio,750 ml,,Wine,15.72,1625301250
4458,Frontera Buttery Chard,1.5 L,Single,Wine,12.09,8273431412
4459,Frontera Cab/Merlot,1.5 L,,Wine,12.09,8273400101
4460,Frontera Cab/Merlot,750 ml,Single,Wine,7.25,8273400102
4461,Frontera Malbec,1.5 L,,Wine,12.09,8273446702
4462,Frontera Merlot,1.5 L,,Wine,12.09,8273431372
4463,Frontera Pinot Grigio,750 ml,Single,Wine,7.25,8273441668
4464,Fu-Ki Sake,750 ml,Single,Wine,20.56,8602402413
4465,Fun Wine Coco Chard,,,Wine,2.41,5875100212
4466,Fun Wine Sangria,,,Wine,2.41,5875100210
4467,G.H.Mumm Brut,750 ml,,Wine,66.54,5283210489
4468,Gallo Cab Sauv,1.5 L,,Wine,12.09,8500000501
4469,Gallo Chard,1.5 L,,Wine,12.09,8500000506
4470,Gallo Merlot,1.5 L,,Wine,12.09,8500000985
4471,Gallo Moscato,1.5 L,,Wine,12.09,8500001520
4472,Gallo Pink Moscato,1.5 L,,Wine,12.09,8500001991
4473,Gallo Pinot Grigio,1.5 L,,Wine,12.09,8500001586
4474,Gallo Pinot Noir,1.5 L,,Wine,12.09,8500001588
4475,Gallo Red Moscato,1.5 L,,Wine,12.09,8500002047
4476,Gallo Sauv Blanc 1.50L,,,Wine,12.09,8500000587
4477,Gallo Sweet Apple,750 ml,,Wine,6.04,8500002557
4478,Gallo Sweet Berry,750 ml,,Wine,6.04,8500002298
4479,Gallo Sweet Pineapple,750 ml,,Wine,6.04,8500002256
4480,Gallo Sweet Red,1.5 L,,Wine,12.09,8500001716
4481,Gallo White Zin,1.5 L,,Wine,12.09,8500000784
4482,Gasolinacocktail Sangria,,5-Pack,Wine,16.93,4370920055
4483,Gato Negro Cab / Merlot,1.5 L,,Wine,12.09,8832013101
4484,Gato Negro Merlot,1.5 L,,Wine,12.09,8832013105
4485,Gekkeikan Sake,750 ml,Single,Wine,13.3,2881719912
4486,Giesen Sauv Blanc Zero Alcohol,750 ml,Single,Wine,15.72,3741100081
4487,Glazebrook Sauvignon Blanc,750 ml,Single,Wine,19.35,8974442399
4488,Gooseneck Brut Rose,750 ml,,Wine,12.09,2802846699
4489,Gooseneck Prosecco,750 ml,Single,Wine,12.09,2802822863
4490,Graham's Fiine Ruby Porto,750 ml,,Wine,24.19,9479901002
4491,Gran Baron Brut,187 ml,,Wine,3.62,5364600422
4492,Gran Centenario blanco,750 ml,,Wine,43.55,1153801413
4493,Grand Old Parr 12yr,750 ml,,Wine,44.76,8807617464
4494,Green Card Blanco,750 ml,Single,Wine,72.6,9871545240
4495,Gris Blanc Rose,1.5 L,Single,Wine,36.29,1214702057
4496,Gris Blanc Rose,750 ml,,Wine,18.14,9425400282
4497,Hahn Pinot Gris,750 ml,,Wine,15.72,8678844400
4498,Hahn Pinot Noir,,,Wine,15.72,8678888802
4499,Harken Chard,750 ml,,Wine,15.72,4715900181
4500,Havana Club Blanco,750 ml,,Wine,26.61,8048000689
4501,Hawk Crest Chard,750 ml,,Wine,12.09,8859320005
4502,Herodes Mezcal Artesanal Blanco,700 ml,Single,Wine,18.14,7.50303E+12
4503,Herradura Blanc,375 ml,,Wine,35.08,4460701060
4504,Hess Cab Sauv,,,Wine,21.77,1788851002
4505,High Octane Moscato,750 ml,,Wine,7.25,5000886778
4506,Hob Nob Wicked Chard,750 ml,,Wine,6.04,3125900115
4507,Honest Thief Cabernet Sauvignon,750 ml,Single,Wine,24.19,3125900523
4508,Il Grigio Chianti Classico,750 ml,Single,Wine,30.24,906711009
4509,Intercept Pinot Noir,750 ml,,Wine,24.19,4715900250
4510,Invivo Sauvignon Blanc,750 ml,,Wine,21.77,8678585001
4511,Iris Pinor Noir,750 ml,,Wine,27.82,5198400028
4512,Iron Side Cab Sau,12 Oz,Single,Wine,18.14,1087902013
4513,Iron Side PInot Noir,750 ml,,Wine,18.14,1087902087
4514,J Brut Rose,750 ml,,Wine,50.81,2462411201
4515,J Cali Brut,750 ml,Single,Wine,30.24,2462400102
